grid_id,yolcu_per_stop_weekday,sefer_per_stop_weekday,kapasite_per_stop_weekday,doluluk_orani_weekday,kapasite_kullanimi_weekday,stop_count_weekday,yolcu_per_stop_weekend,sefer_per_stop_weekend,kapasite_per_stop_weekend,doluluk_orani_weekend,kapasite_kullanimi_weekend,stop_count_weekend,util_change,high_weekend_variance
39.7387_32.7529,1.3174765459359008,0.03738781702756681,5.164600791768125,34.31572443620636,25.500359092998973,15.05421686746988,0.783157616879279,0.029524554602905956,4.162194049770599,18.516647531572907,18.68166937170731,13.0,6.818689721291662,False
39.7387_32.7647,0.7179753313598589,0.020470778302058578,2.8634563876834536,27.182730923694777,25.098405392070646,3.0180722891566263,0.40775506497719405,0.015263522777703237,2.1552828778462474,18.507462686567163,18.84527810658653,3.0,6.253127285484116,False
39.7387_32.8235,0.11921495509982817,0.0039522012275533145,0.4263160915424377,35.795180722891565,28.07633371563292,3.9879518072289155,0.03915925690695454,0.0026992696093997987,0.3772626230549381,10.402985074626866,10.382820918449228,2.0,17.693512797183693,False
39.7387_32.9882,0.022702504879635606,0.00128497072218603,0.14155823031880285,15.93125,15.89153272850661,2.0125,0.01429326610279761,0.0012809043591411374,0.14061483409238776,10.046875,10.004367770173994,2.0,5.887164958332615,False
39.7387_33.0,0.022702504879635606,0.00128497072218603,0.14155823031880285,15.93125,15.89153272850661,1.00625,0.01429326610279761,0.0012809043591411374,0.14061483409238776,10.046875,10.004367770173994,1.0,5.887164958332615,False
39.7477_32.4,0.33728765591227144,0.012188025592345409,1.8482179483562062,19.70331325301205,17.980040346411663,2.0120481927710845,0.2570549855145612,0.00847366482306533,1.2879683728717248,20.91044776119403,20.396250449620922,1.507462686567164,2.4162101032092593,False
39.7477_32.4235,1.7982457102769285,0.05584206735619325,6.655768532092208,27.222289156626506,27.14698486391128,10.060240963855422,1.0628081760124988,0.03656806538068136,4.43715559244626,23.113432835820895,24.534511675630217,10.0,2.6124731882810615,False
39.7477_32.4353,1.9032563767242463,0.0578616161256313,7.048884074930793,27.14457831325301,27.136583097915736,3.0180722891566263,1.1459980172286157,0.03839152295379599,4.748663474490361,23.46268656716418,24.714708096493215,3.0,2.4218750014225208,False
39.7477_32.5294,0.8237413941480206,0.07094449225473318,9.93222891566265,8.289156626506024,8.25301204819277,2.0120481927710845,0.43017057569296374,0.06609808102345413,9.236673773987206,4.656716417910448,4.656441295825022,2.0,3.5965707523677484,False
39.7477_32.6,0.31648382244464046,0.004652764720345947,0.6761921636124328,46.6355421686747,46.65959431417693,4.024096385542169,0.19684291627098596,0.003691028650265997,0.5443371378402106,36.46268656716418,36.466400988256,4.0,10.19319332592093,False
39.7477_32.6235,0.31648382244464046,0.004652764720345947,0.6761921636124328,46.6355421686747,46.65959431417693,2.0120481927710845,0.19684291627098596,0.003691028650265997,0.5443371378402106,36.46268656716418,36.466400988256,2.0,10.19319332592093,False
39.7477_32.6471,1.0650319228495242,0.01478193323489789,2.2486873267669876,44.993061531841654,47.30083210818523,16.06024096385542,0.7680069556724111,0.012374197912800497,1.9686223667176166,37.311300639658846,39.181488695642415,14.0,8.119343412542818,False
39.7477_32.6588,1.0219746144218838,0.01390503781760718,2.1498537752757234,44.01144578313253,47.56101830864985,10.024096385542169,0.8094718009755445,0.012340988400061518,2.021216177320379,37.94776119402985,40.264133332264315,8.0,7.296884976385535,False
39.7477_32.7176,0.4088477434970767,0.011834156902275154,1.5573264798231592,46.41867469879518,26.240946595782315,6.9879518072289155,0.28009089562306994,0.010655427689537238,1.4926791425929042,18.12686567164179,18.27907888957052,4.0,7.961867706211795,False
39.7477_32.7294,0.19511111111111107,0.006372155287817918,0.8797858099062918,22.349397590361445,22.373318484142704,1.0060240963855422,0.10776782752902153,0.00392703150912101,0.5522255389718076,19.17910447761194,19.177448940072946,1.0,3.195869544069758,False
39.7477_32.7412,0.19511111111111107,0.006372155287817918,0.8797858099062918,22.349397590361445,22.373318484142704,2.0120481927710845,0.10776782752902153,0.00392703150912101,0.5522255389718076,19.17910447761194,19.177448940072946,2.0,3.195869544069758,False
39.7477_32.7529,0.895962502616301,0.025239546360553422,3.4948646313777987,35.03004876649455,25.445465580090474,28.042168674698797,0.5791140424969097,0.020825654858248097,3.0115495073669045,18.889836531627576,18.936209242135142,21.0,6.509256337955332,False
39.7477_32.7647,0.5580179049752552,0.019394368779542558,1.41351505609327,40.12801204819277,39.51512039589187,2.0120481927710845,0.4081166124560454,0.01881820232312699,1.3627041794261345,30.388059701492537,29.968355043127517,2.0,9.546765352764353,False
39.7477_32.8118,0.33469175188077815,0.011338420559421811,0.9002653610314489,38.66602774735305,36.83121658044582,10.921686746987952,0.08852418462930815,0.004046155327712711,0.5658266236187507,15.691542288557212,15.58198644506332,3.0,21.249230135382497,False
39.7477_32.8588,0.10521780609026139,0.006058717629137182,0.8323716321223591,12.69578313253012,12.660766019977459,2.0120481927710845,0.03364404033472479,0.002516154857894354,0.40174605897714494,8.716417910447761,8.682165210812299,2.0,3.97860080916516,False
