lat,lon,stop_count,total_passengers,avg_occupancy,center_lat,center_lon
39.67657657657658,32.50235294117647,1,49.42786069651741,12.840796019900498,39.67702702702703,32.502941176470586
39.67657657657658,32.50588235294117,1,19.96153846153846,7.260683760683761,39.67702702702703,32.50647058823529
39.67747747747748,32.73647058823529,4,717.2094017094017,18.524572649572647,39.67792792792793,32.73705882352941
39.67747747747748,32.830588235294115,25,1361.5384615384614,8.935384615384615,39.67792792792793,32.83117647058823
39.678378378378376,32.50470588235294,1,19.96153846153846,7.260683760683761,39.67882882882883,32.505294117647054
39.678378378378376,32.69647058823529,1,141.93589743589743,23.205128205128204,39.67882882882883,32.69705882352941
39.678378378378376,32.83176470588235,8,478.5171016711315,17.046416634774843,39.67882882882883,32.83235294117647
39.67927927927928,32.699999999999996,5,709.6794871794872,23.205128205128204,39.67972972972973,32.70058823529411
39.67927927927928,32.827058823529406,8,478.5171016711315,17.046416634774843,39.67972972972973,32.82764705882352
39.68018018018018,32.70117647058823,1,141.93589743589743,23.205128205128204,39.68063063063063,32.70176470588235
39.68018018018018,32.85058823529411,4,239.25855083556576,17.046416634774843,39.68063063063063,32.85117647058823
39.68018018018018,32.96941176470588,4,239.25855083556576,17.046416634774843,39.68063063063063,32.97
39.68108108108108,32.81411764705882,38,1905.000229621125,13.569127372583774,39.68153153153153,32.81470588235294
39.68108108108108,32.85176470588235,4,239.25855083556576,17.046416634774843,39.68153153153153,32.85235294117647
39.681981981981984,32.68,1,141.93589743589743,23.205128205128204,39.682432432432435,32.68058823529412
39.681981981981984,32.86,8,478.5171016711315,17.046416634774843,39.682432432432435,32.86058823529412
39.682882882882886,32.81411764705882,2,141.55555555555554,16.273504273504273,39.68333333333334,32.81470588235294
39.68378378378378,32.92588235294117,12,680.7692307692307,9.307692307692308,39.68423423423423,32.92647058823529
39.68468468468468,32.68235294117647,1,141.93589743589743,23.205128205128204,39.685135135135134,32.682941176470585
39.68468468468468,32.739999999999995,9,1576.354700854701,19.04463437796771,39.685135135135134,32.74058823529411
39.68468468468468,32.82588235294117,2,141.55555555555554,16.273504273504273,39.685135135135134,32.82647058823529
39.68468468468468,32.889411764705876,30,2502.4230845771144,16.28061138750691,39.685135135135134,32.88999999999999
39.68648648648649,32.72705882352941,2,110.88888888888889,11.196581196581196,39.68693693693694,32.72764705882353
39.68648648648649,32.81647058823529,46,2383.5173312922566,14.1738733312257,39.68693693693694,32.81705882352941
39.68648648648649,32.82588235294117,7,495.4444444444444,16.273504273504273,39.68693693693694,32.82647058823529
39.68648648648649,32.98705882352941,4,239.25855083556576,17.046416634774843,39.68693693693694,32.987647058823526
39.68738738738739,32.827058823529406,1,70.77777777777777,16.273504273504273,39.68783783783784,32.82764705882352
39.68828828828829,32.91529411764706,3,170.19230769230768,9.307692307692308,39.68873873873874,32.915882352941175
39.68828828828829,32.917647058823526,8,478.5171016711315,17.046416634774843,39.68873873873874,32.91823529411764
39.68918918918919,32.65882352941176,1,141.93589743589743,23.205128205128204,39.689639639639644,32.65941176470588
