grid_id,embedding_instability,grid_lat,grid_lon,regime_shift_embedding,cluster_switch_rate,regime_shift_clustering,regime_shift_consensus
39.7117_32.3529,0.23551573351170688,39.71171171171172,32.35294117647059,False,0.30603448275862066,False,False
39.7117_32.6588,0.4413062487122455,39.71171171171172,32.65882352941176,False,0.25,False,False
39.7117_32.7529,0.3291397590882543,39.71171171171172,32.752941176470586,False,0.23275862068965517,False,False
39.7117_32.8118,0.24447233154376277,39.71171171171172,32.811764705882354,False,0.3448275862068966,False,False
39.7117_32.9647,0.42864714963070655,39.71171171171172,32.96470588235294,False,0.04310344827586207,False,False
39.7207_32.3176,0.43114128358670184,39.72072072072072,32.31764705882353,False,0.28448275862068967,False,False
39.7207_32.3412,0.2672454527829824,39.72072072072072,32.34117647058824,False,0.375,False,False
39.7207_32.3529,0.24608309377638762,39.72072072072072,32.35294117647059,False,0.34913793103448276,False,False
39.7207_32.3647,0.24060316725983377,39.72072072072072,32.36470588235294,False,0.14655172413793102,False,False
39.7207_32.4,0.49448303147392203,39.72072072072072,32.4,False,0.34913793103448276,False,False
39.7207_32.4118,0.42614277405627654,39.72072072072072,32.411764705882355,False,0.1336206896551724,False,False
39.7207_32.4235,0.33359675677165274,39.72072072072072,32.423529411764704,False,0.06465517241379311,False,False
39.7207_32.4353,0.4139536526575001,39.72072072072072,32.43529411764706,False,0.1336206896551724,False,False
39.7207_32.6588,0.4261902627533524,39.72072072072072,32.65882352941176,False,0.19827586206896552,False,False
39.7207_32.6706,0.441453881950436,39.72072072072072,32.67058823529412,False,0.25,False,False
39.7207_32.7059,0.4927129071256542,39.72072072072072,32.705882352941174,False,0.1896551724137931,False,False
39.7207_32.7529,0.31637856318181057,39.72072072072072,32.752941176470586,False,0.25,False,False
39.7207_32.8,0.24828931622272593,39.72072072072072,32.8,False,0.3275862068965517,False,False
39.7207_32.8118,0.24799239662719894,39.72072072072072,32.811764705882354,False,0.3620689655172414,False,False
39.7207_32.8824,0.47952240124902434,39.72072072072072,32.88235294117647,False,0.02586206896551724,False,False
39.7207_32.9647,0.42864714963070655,39.72072072072072,32.96470588235294,False,0.04310344827586207,False,False
39.7297_32.3529,0.2579561324097127,39.729729729729726,32.35294117647059,False,0.34913793103448276,False,False
39.7297_32.3647,0.22917213131688222,39.729729729729726,32.36470588235294,False,0.22844827586206898,False,False
39.7297_32.3765,0.30361600391793453,39.729729729729726,32.37647058823529,False,0.07758620689655173,False,False
39.7297_32.3882,0.4374462989770123,39.729729729729726,32.38823529411765,False,0.28448275862068967,False,False
39.7297_32.5294,0.23892467377517668,39.729729729729726,32.529411764705884,False,0.0,False,False
39.7297_32.5412,0.23898623300447233,39.729729729729726,32.54117647058823,False,0.0,False,False
39.7297_32.6706,0.36290864914475,39.729729729729726,32.67058823529412,False,0.11206896551724138,False,False
39.7297_32.6824,0.5198936029396155,39.729729729729726,32.68235294117647,False,0.21551724137931033,False,False
39.7297_32.6941,0.8681139630867124,39.729729729729726,32.694117647058825,False,0.34051724137931033,False,False
39.7297_32.7176,0.7580942707060248,39.729729729729726,32.71764705882353,False,0.40948275862068967,True,True
39.7297_32.7294,0.5164411382419926,39.729729729729726,32.72941176470588,False,0.23275862068965517,False,False
39.7297_32.7412,0.7166038016878817,39.729729729729726,32.74117647058824,False,0.28448275862068967,False,False
39.7297_32.7529,0.49671170790465974,39.729729729729726,32.752941176470586,False,0.3103448275862069,False,False
39.7297_32.8,0.25080358433553845,39.729729729729726,32.8,False,0.3017241379310345,False,False
39.7297_32.8235,0.6129286301337566,39.729729729729726,32.8235294117647,False,0.3275862068965517,False,False
39.7297_32.8471,0.2610231118894464,39.729729729729726,32.84705882352941,False,0.0,False,False
39.7297_32.9529,0.42864714963070655,39.729729729729726,32.95294117647059,False,0.04310344827586207,False,False
39.7297_32.9647,0.4288689092233174,39.729729729729726,32.96470588235294,False,0.04310344827586207,False,False
39.7297_33.0118,0.45219227313008886,39.729729729729726,33.01176470588235,False,0.29310344827586204,False,False
39.7297_33.0588,0.42875801577172845,39.729729729729726,33.05882352941176,False,0.04310344827586207,False,False
39.7387_32.4,0.23309458528607147,39.73873873873874,32.4,False,0.2413793103448276,False,False
39.7387_32.4118,0.4339216891132935,39.73873873873874,32.411764705882355,False,0.28448275862068967,False,False
39.7387_32.5412,0.23898623300447233,39.73873873873874,32.54117647058823,False,0.0,False,False
39.7387_32.5882,0.613030923946,39.73873873873874,32.588235294117645,False,0.2672413793103448,False,False
39.7387_32.6588,0.613030923946,39.73873873873874,32.65882352941176,False,0.2672413793103448,False,False
39.7387_32.6706,0.3702299936674157,39.73873873873874,32.67058823529412,False,0.10344827586206896,False,False
