grid_id,embedding_instability,grid_lat,grid_lon,regime_shift_embedding,cluster_switch_rate,regime_shift_clustering,regime_shift_consensus
39.9099_32.9765,0.3945166275324047,39.90990990990991,32.976470588235294,False,0.01744186046511628,False,False
39.9099_32.9882,0.41358995938487464,39.90990990990991,32.98823529411764,False,0.023255813953488372,False,False
39.9099_33.0471,0.38484565902486434,39.90990990990991,33.04705882352941,False,0.09302325581395349,False,False
39.9189_32.5765,0.5080713322120104,39.91891891891892,32.576470588235296,False,0.22093023255813954,False,False
39.9189_32.6353,0.4670900283673324,39.91891891891892,32.63529411764706,False,0.029069767441860465,False,False
39.9189_32.6471,0.4749984391381798,39.91891891891892,32.64705882352941,False,0.20348837209302326,False,False
39.9189_32.6824,0.5844646188484257,39.91891891891892,32.68235294117647,False,0.20348837209302326,False,False
39.9189_32.6941,6.2713468975429745,39.91891891891892,32.694117647058825,True,0.040697674418604654,False,True
39.9189_32.7882,0.9442168834847537,39.91891891891892,32.78823529411765,False,0.19767441860465115,False,False
39.9189_32.8,0.8648109600186621,39.91891891891892,32.8,False,0.13372093023255813,False,False
39.9189_32.8118,3.5017209047815623,39.91891891891892,32.811764705882354,False,0.040697674418604654,False,False
39.9189_32.8235,0.5552280100130792,39.91891891891892,32.8235294117647,False,0.19767441860465115,False,False
39.9189_32.8353,0.5300664015831986,39.91891891891892,32.83529411764706,False,0.01744186046511628,False,False
39.9189_32.8471,0.909262412955144,39.91891891891892,32.84705882352941,False,0.01744186046511628,False,False
39.9189_32.8588,1.4739036225944906,39.91891891891892,32.858823529411765,False,0.01744186046511628,False,False
39.9189_32.8706,1.0627122490610252,39.91891891891892,32.870588235294115,False,0.029069767441860465,False,False
39.9189_32.8824,0.7478799294865639,39.91891891891892,32.88235294117647,False,0.01744186046511628,False,False
39.9189_32.8941,0.826689104265376,39.91891891891892,32.89411764705882,False,0.01744186046511628,False,False
39.9189_32.9059,0.6736218733470198,39.91891891891892,32.90588235294118,False,0.01744186046511628,False,False
39.9189_32.9176,0.6597066078431417,39.91891891891892,32.917647058823526,False,0.01744186046511628,False,False
39.9189_32.9294,0.2583008330427792,39.91891891891892,32.92941176470588,False,0.10465116279069768,False,False
39.9189_32.9412,0.272370370941169,39.91891891891892,32.94117647058823,False,0.09302325581395349,False,False
39.9189_32.9529,0.29187182063986133,39.91891891891892,32.95294117647059,False,0.09302325581395349,False,False
39.9189_32.9882,0.516621271749953,39.91891891891892,32.98823529411764,False,0.20930232558139536,False,False
39.9279_32.5647,1.0085665238322716,39.927927927927925,32.56470588235294,False,0.01744186046511628,False,False
39.9279_32.5765,0.8382326164189717,39.927927927927925,32.576470588235296,False,0.01744186046511628,False,False
39.9279_32.6118,0.6071621601519308,39.927927927927925,32.61176470588235,False,0.023255813953488372,False,False
39.9279_32.6235,0.436215406450194,39.927927927927925,32.62352941176471,False,0.01744186046511628,False,False
39.9279_32.6353,0.4624772311401303,39.927927927927925,32.63529411764706,False,0.01744186046511628,False,False
39.9279_32.6471,1.442950081816577,39.927927927927925,32.64705882352941,False,0.05232558139534884,False,False
39.9279_32.6588,0.36041235435382607,39.927927927927925,32.65882352941176,False,0.06976744186046512,False,False
39.9279_32.6941,6.2713468975429745,39.927927927927925,32.694117647058825,True,0.040697674418604654,False,True
39.9279_32.7059,1.5562087821927737,39.927927927927925,32.705882352941174,False,0.023255813953488372,False,False
39.9279_32.7765,0.9295574619340875,39.927927927927925,32.77647058823529,False,0.03488372093023256,False,False
39.9279_32.7882,1.4422827287049724,39.927927927927925,32.78823529411765,False,0.22093023255813954,False,False
39.9279_32.8118,7.428007406094115,39.927927927927925,32.811764705882354,True,0.05232558139534884,False,True
39.9279_32.8235,0.49443698029237404,39.927927927927925,32.8235294117647,False,0.023255813953488372,False,False
39.9279_32.8353,8.315417631620829,39.927927927927925,32.83529411764706,True,0.046511627906976744,False,True
39.9279_32.8471,12.174009726093512,39.927927927927925,32.84705882352941,True,0.05232558139534884,False,True
39.9279_32.8588,3.7762117206268733,39.927927927927925,32.858823529411765,False,0.03488372093023256,False,False
39.9279_32.8706,1.2681065762575405,39.927927927927925,32.870588235294115,False,0.01744186046511628,False,False
39.9279_32.8824,1.1476173759167771,39.927927927927925,32.88235294117647,False,0.01744186046511628,False,False
